Year,Month,tran_Lat,tran_Lon,No,Day,Lat,Lon,SST.boat.,sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10,sp11,Tonnage.A,HP.A,Light.A,area,cluster11,cluster12,cluster13,SST,chla,SSS,dummy
2017,4,25.4,121.6,38390,25,25.38538333,121.6576,22.7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,23.95,0.81,-0.27,0
2017,4,25.4,121.6,40563,22,25.38333333,121.6,22.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,23.95,0.81,-0.27,0
2017,4,25.4,121.8,40566,25,25.4,121.8,22.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,38360,8,25.4261,121.7751333,22.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,38364,17,25.47541667,121.7546,22.7,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,40565,24,25.4,121.8,22.7,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,38359,7,25.39371667,121.7112833,22.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,38379,9,25.33565,121.7496333,22.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,38372,28,25.36926667,121.7716667,22.7,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,38370,24,25.33333333,121.7596333,22.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,40559,17,25.36666667,121.8333333,22.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,40552,6,25.41666667,121.7,22.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,40550,3,25.3,121.7833333,22.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,38380,10,25.3186,121.7116,22.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,38369,23,25.32098333,121.7429667,22.7,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,39278,24,25.3,121.82,22.7,36,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,2,1,1,1,5,4,5,22.97,0.73,-0.24,0
2017,4,25.4,121.8,38806,29,25.4,121.8166667,22.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,40568,29,25.4,121.7333333,22.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,121.8,39277,23,25.3,121.82,22.7,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,8,7,7,22.97,0.73,-0.24,0
2017,4,25.4,122,40558,16,25.45,121.9666667,22.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.12,0.6,-0.24,0
2017,4,25.4,122,40555,9,25.45,121.9333333,22.7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.12,0.6,-0.24,0
2017,4,25.4,122,40557,15,25.41666667,121.9666667,22.7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.12,0.6,-0.24,0
2017,4,25.4,122,40567,28,25.31666667,121.9,22.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.12,0.6,-0.24,0
2017,4,25.4,122,40556,14,25.45,121.9333333,22.7,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.12,0.6,-0.24,0
2017,4,25.6,121.6,38384,18,25.50205,121.67945,22.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,23.77,0.57,-0.37,0
2017,4,25.6,121.6,40561,19,25.56666667,121.65,22.7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,23.77,0.57,-0.37,0
2017,4,25.6,121.8,38340,5,25.62833333,121.7116667,26,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,8,7,7,22.82,0.64,-0.28,1
2017,4,25.6,121.8,40569,30,25.53333333,121.8333333,22.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38381,14,25.55543333,121.8411333,22.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38383,17,25.5019,121.7669333,22.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38378,8,25.50805,121.8474167,22.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38204,2,25.53333333,121.8833333,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,10,4,1,22.82,0.64,-0.28,1
2017,4,25.6,121.8,38291,2,25.53333333,121.85,20,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,8,7,7,22.82,0.64,-0.28,1
2017,4,25.6,121.8,38363,15,25.55325,121.8564333,22.7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38362,14,25.53016667,121.8884333,22.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38382,15,25.5296,121.8517333,22.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38341,7,25.555,121.8416667,25,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,8,7,7,22.82,0.64,-0.28,1
2017,4,25.6,121.8,40560,18,25.58333333,121.75,22.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,40562,20,25.51666667,121.7,22.7,0,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,9,8,11,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38376,5,25.55,121.75,22.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,10,4,1,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38342,8,25.52166667,121.87,25.3,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,8,7,7,22.82,0.64,-0.28,1
2017,4,25.6,121.8,38339,2,25.64666667,121.775,24,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,8,7,7,22.82,0.64,-0.28,1
2017,4,25.6,121.8,38377,7,25.51275,121.7721833,22.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38357,2,25.5775,121.79365,22.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38126,7,25.58333333,121.8666667,22.7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,40554,8,25.5,121.8833333,22.7,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38358,5,25.58473333,121.8097667,22.7,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38343,9,25.525,121.805,26,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,8,7,7,22.82,0.64,-0.28,1
2017,4,25.6,121.8,40553,7,25.51666667,121.8,22.7,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,40564,23,25.55,121.7666667,22.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,121.8,38375,2,25.50205,121.7576,22.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,22.82,0.64,-0.28,0
2017,4,25.6,122,40549,2,25.56666667,121.95,22.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,8,7,7,22.01,0.52,-0.32,0
2017,4,25.6,122.2,38127,16,25.7,122.2666667,22.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,10,4,1,23.37,0.49,-0.23,0
2017,4,25.8,122.2,38316,19,25.83333333,122.1666667,25,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,8,7,7,23.05,0.65,-0.2,1
2017,4,26,121,38874,12,25.93333333,121.0833333,22.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,8,7,7,23.62,0.72,-0.37,0
2017,4,26,121,38878,26,25.96666667,121.05,22.7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,8,7,7,23.62,0.72,-0.37,0
2017,4,26,121,38875,13,25.95,121.05,22.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,8,7,7,23.62,0.72,-0.37,0
2017,4,26,121,38876,16,25.93333333,121.05,22.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,8,7,7,23.62,0.72,-0.37,0
2017,4,26,121,38877,18,25.93333333,121.0333333,22.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,8,7,7,23.62,0.72,-0.37,0
2017,4,26,121.2,38880,30,25.96666667,121.15,22.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,8,7,7,24.53,0.85,-0.37,0
2017,4,26,121.2,38879,29,25.96666667,121.1333333,22.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,8,7,7,24.53,0.85,-0.37,0
2017,4,26.2,122.2,39477,9,26.25,122.2166667,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,8,7,7,23.37,0.77,-0.27,1
2017,4,26.2,122.4,41162,17,26.28333333,122.4666667,23.5,60,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,4,3,4,1,6,12,2,22.97,1.24,-0.21,1
2017,4,26.2,123.2,38240,6,26.16666667,123.2666667,22.8,780,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,5,4,4,1,8,7,7,25.53,0.27,-0.14,0
2017,4,26.2,123.2,38205,3,26.21666667,123.2666667,23.5,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,8,7,7,25.53,0.27,-0.14,1
2017,4,26.2,123.2,38208,6,26.25,123.2,22.5,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,8,7,7,25.53,0.27,-0.14,1
2017,4,26.2,123.4,37975,18,26.25,123.3166667,23.9,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,8,7,7,25.12,0.32,-0.13,1
2017,4,26.2,123.4,38239,5,26.21666667,123.3,22.7,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,1,8,7,7,25.12,0.32,-0.13,0
2017,4,26.2,123.4,39471,3,26.25,123.3333333,20,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,8,7,7,25.12,0.32,-0.13,1
2017,4,26.2,123.4,38179,4,26.2935,123.459,21.8,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,1,8,7,7,25.12,0.32,-0.13,1
2017,4,26.2,123.4,38206,4,26.28333333,123.3166667,23.3,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,8,7,7,25.12,0.32,-0.13,1
2017,4,26.2,123.4,38178,3,26.29566667,123.3771667,21.9,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,1,8,7,7,25.12,0.32,-0.13,1
2017,4,26.2,123.4,38207,5,26.28333333,123.35,23.5,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,8,7,7,25.12,0.32,-0.13,1
2017,4,26.4,122.4,39476,8,26.41666667,122.45,21,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,23.37,0.65,-0.27,1
2017,4,26.4,122.8,39474,6,26.48333333,122.7333333,20,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,23.52,0.55,-0.21,1
2017,4,26.4,123,38640,28,26.36666667,122.9833333,22.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,8,7,7,23.44,0.56,-0.17,1
2017,4,26.4,123.2,38292,3,26.3,123.2666667,23,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,8,7,7,24.63,0.79,-0.13,1
2017,4,26.4,123.2,38156,19,26.32033333,123.19,24.5,3.6,4.32,NA,0,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,1,6,12,24.63,0.79,-0.13,1
2017,4,26.4,123.2,38209,7,26.33333333,123.1833333,23.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,10,4,1,24.63,0.79,-0.13,1
2017,4,26.4,123.2,38293,4,26.31666667,123.25,23,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,8,7,7,24.63,0.79,-0.13,1
2017,4,26.4,123.2,38238,4,26.4,123.25,22.7,240,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,5,4,4,4,2,10,8,24.63,0.79,-0.13,0
2017,4,26.4,123.4,38221,28,26.41666667,123.4833333,22,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,8,7,7,24.75,0.77,-0.12,1
2017,4,26.4,123.4,40280,18,26.3385,123.3365,26,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,4,8,7,7,24.75,0.77,-0.12,1
2017,4,26.4,123.4,39470,2,26.31666667,123.3833333,20,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,24.75,0.77,-0.12,1
2017,4,26.4,123.4,40281,19,26.41933333,123.4195,25,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,4,8,7,7,24.75,0.77,-0.12,1
2017,4,26.4,123.4,38236,2,26.46666667,123.4666667,22.7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,8,7,7,24.75,0.77,-0.12,0
2017,4,26.4,123.4,38176,1,26.46833333,123.3643333,21.2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,8,7,7,24.75,0.77,-0.12,1
2017,4,26.4,123.4,40395,7,26.39338333,123.4432167,23,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,8,7,7,24.75,0.77,-0.12,1
2017,4,26.4,123.4,38237,3,26.35,123.3666667,22.7,90,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,5,4,4,4,6,12,2,24.75,0.77,-0.12,0
2017,4,26.4,123.4,38065,7,26.41666667,123.3333333,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,10,4,1,24.75,0.77,-0.12,1
2017,4,26.4,123.4,38464,17,26.30066667,123.4306667,20.6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,4,8,7,7,24.75,0.77,-0.12,1
2017,4,26.4,123.4,38054,8,26.3965,123.4476667,21.9,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,8,7,7,24.75,0.77,-0.12,1
2017,4,26.4,123.4,38177,2,26.45133333,123.3956667,21.8,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,8,7,7,24.75,0.77,-0.12,1
2017,4,26.4,123.4,38235,1,26.43333333,123.4333333,22.7,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,8,7,7,24.75,0.77,-0.12,0
2017,4,26.4,123.4,41013,17,26.49566667,123.427,20.9,240,NA,NA,10,NA,200,NA,NA,NA,NA,NA,5,4,3,4,2,10,8,24.75,0.77,-0.12,1
2017,4,26.4,123.6,38297,17,26.45,123.6,22,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,8,7,7,23.6,0.67,-0.13,1
2017,4,26.4,123.6,38180,5,26.43066667,123.505,22,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,8,7,7,23.6,0.67,-0.13,1
2017,4,26.4,123.8,38210,17,26.43333333,123.8333333,22.6,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.79,0.41,-0.15,1
2017,4,26.4,123.8,38465,18,26.30216667,123.8656667,20.7,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,2,8,7,7,23.79,0.41,-0.15,1
2017,4,26.4,123.8,40390,2,26.4725,123.8395167,22,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.79,0.41,-0.15,1
2017,4,26.4,123.8,40272,2,26.47283333,123.8083333,26,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,2,8,7,7,23.79,0.41,-0.15,1
2017,4,26.4,123.8,38253,29,26.46666667,123.8833333,22.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.79,0.41,-0.15,0
2017,4,26.4,123.8,40391,3,26.47976667,123.8409167,23,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.79,0.41,-0.15,1
2017,4,26.4,123.8,40392,4,26.48313333,123.82435,23,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.79,0.41,-0.15,1
2017,4,26.4,124,38213,20,26.48333333,123.95,22.7,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38189,23,26.407,123.9875,21.8,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38636,22,26.3,124.0333333,24.1,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38193,27,26.42633333,124.0791667,22.2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38247,23,26.45,123.9333333,22.7,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,0.41,-0.15,0
2017,4,26.4,124,38190,24,26.35166667,124.0118333,21.8,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38212,19,26.45,123.9333333,22.4,1680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38211,18,26.45,123.9,22.4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38217,24,26.35,123.9333333,21.8,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38303,23,26.31666667,123.9333333,22,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,40283,21,26.3355,124.0525,26,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38186,20,26.43633333,124.0263333,22.1,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38216,23,26.38333333,123.9166667,22.9,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38251,27,26.43333333,123.9,22.7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,0.41,-0.15,0
2017,4,26.4,124,38215,22,26.45,123.9166667,23.6,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38222,29,26.38333333,123.9166667,23.8,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38185,19,26.39833333,124.0001667,21.4,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,37982,25,26.43333333,124.0666667,23.6,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38250,26,26.41666667,123.9333333,22.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,0.41,-0.15,0
2017,4,26.4,124,38249,25,26.43333333,123.9666667,22.7,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,0.41,-0.15,0
2017,4,26.4,124,38252,28,26.45,123.9,22.7,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,0.41,-0.15,0
2017,4,26.4,124,38184,18,26.38316667,123.9203333,21.2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38305,25,26.33333333,123.9166667,22,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38248,24,26.41666667,123.9666667,22.7,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,0.41,-0.15,0
2017,4,26.4,124,38304,24,26.3,123.9,22,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124,38218,25,26.38333333,123.9166667,24,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.87,0.41,-0.15,1
2017,4,26.4,124.2,38073,25,26.3,124.1833333,24,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,8,7,7,23.8,0.39,-0.14,1
2017,4,26.4,124.2,41170,25,26.38333333,124.2,24.2,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,8,7,7,23.8,0.39,-0.14,1
2017,4,26.4,124.2,38072,24,26.3,124.1333333,23,1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,8,7,7,23.8,0.39,-0.14,1
2017,4,26.4,124.2,38074,26,26.31666667,124.1833333,23,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,8,7,7,23.8,0.39,-0.14,1
2017,4,26.4,124.2,38320,23,26.41666667,124.25,23,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,8,7,7,23.8,0.39,-0.14,1
2017,4,26.4,124.2,38191,25,26.39533333,124.1053333,22.8,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,8,7,7,23.8,0.39,-0.14,1
2017,4,26.4,124.2,38078,30,26.31666667,124.2833333,23,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,8,7,7,23.8,0.39,-0.14,1
2017,4,26.4,124.2,38049,3,26.494,124.209,20.6,300,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,8,7,7,23.8,0.39,-0.14,1
2017,4,26.4,124.2,38223,30,26.41666667,124.1,23,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.8,0.39,-0.14,1
2017,4,26.4,124.4,40409,30,26.36356667,124.48535,24,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.54,0.34,-0.12,1
2017,4,26.4,124.4,41008,7,26.34766667,124.4926667,22.4,600,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,5,4,3,2,8,7,7,23.54,0.34,-0.12,1
2017,4,26.4,124.4,38077,29,26.33333333,124.3333333,23,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,8,7,7,23.54,0.34,-0.12,1
2017,4,26.4,124.4,38053,7,26.3905,124.4686667,21.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,10,4,1,23.54,0.34,-0.12,1
2017,4,26.4,124.4,37983,26,26.3,124.4,23.9,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,8,7,7,23.54,0.34,-0.12,1
2017,4,26.4,124.4,41007,6,26.36433333,124.452,21.4,480,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,5,4,3,2,8,7,7,23.54,0.34,-0.12,1
2017,4,26.4,124.4,41022,26,26.35266667,124.4576667,21.3,360,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,5,4,3,2,8,7,7,23.54,0.34,-0.12,1
2017,4,26.4,124.4,38138,30,26.3,124.4666667,22.7,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,8,7,7,23.54,0.34,-0.12,0
2017,4,26.4,124.4,38050,4,26.3765,124.3013333,21.7,540,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,8,7,7,23.54,0.34,-0.12,1
2017,4,26.4,124.4,38076,28,26.31666667,124.3,23,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,8,7,7,23.54,0.34,-0.12,1
